State,City,Date Local,NO2 Mean,NO2 AQI,O3 Mean,O3 AQI,SO2 Mean,SO2 AQI,CO Mean,CO AQI
New York,New York,2/21/2003,47.041667,60,0.00375,8,29.3,,1.3625,18
New York,New York,2/22/2003,32.434783,40,0.007471,10,9.714286,27,0.942857,
New York,New York,2/22/2003,32.434783,40,0.007471,10,9.714286,27,1.183333,18
New York,New York,2/22/2003,32.434783,40,0.007471,10,10.516667,,0.942857,
New York,New York,2/22/2003,32.434783,40,0.007471,10,10.516667,,1.183333,18
New York,New York,2/23/2003,23.368421,31,0.01425,24,7.375,21,0.533333,
New York,New York,2/23/2003,23.368421,31,0.01425,24,7.375,21,0.566667,10
New York,New York,2/23/2003,23.368421,31,0.01425,24,7.3375,,0.533333,
New York,New York,2/23/2003,23.368421,31,0.01425,24,7.3375,,0.566667,10
New York,New York,2/24/2003,34.208333,44,0.01,16,15.666667,47,0.545833,
New York,New York,2/24/2003,34.208333,44,0.01,16,15.666667,47,0.504167,8
New York,New York,2/24/2003,34.208333,44,0.01,16,15.6375,,0.545833,
New York,New York,2/24/2003,34.208333,44,0.01,16,15.6375,,0.504167,8
New York,New York,2/25/2003,25.75,36,0.024042,25,10.333333,41,0.404167,
New York,New York,2/25/2003,25.75,36,0.024042,25,10.333333,41,0.445833,8
New York,New York,2/25/2003,25.75,36,0.024042,25,10.3,,0.404167,
New York,New York,2/25/2003,25.75,36,0.024042,25,10.3,,0.445833,8
New York,New York,2/26/2003,23.95,42,0.017292,25,11.55,33,0.49,
New York,New York,2/26/2003,23.95,42,0.017292,25,11.55,33,0.405882,9
New York,New York,2/26/2003,23.95,42,0.017292,25,10.916667,,0.49,
New York,New York,2/26/2003,23.95,42,0.017292,25,10.916667,,0.405882,9
New York,New York,2/27/2003,34.333333,42,0.016,22,16,67,0.541667,
New York,New York,2/27/2003,34.333333,42,0.016,22,16,67,0.5625,8
New York,New York,2/27/2003,34.333333,42,0.016,22,15.9625,,0.541667,
New York,New York,2/27/2003,34.333333,42,0.016,22,15.9625,,0.5625,8
New York,New York,2/28/2003,27.625,47,0.0175,25,8.541667,21,0.45,
New York,New York,2/28/2003,27.625,47,0.0175,25,8.541667,21,0.445833,7
New York,New York,2/28/2003,27.625,47,0.0175,25,8.5,,0.45,
New York,New York,2/28/2003,27.625,47,0.0175,25,8.5,,0.445833,7
New York,New York,3/1/2003,37.625,48,0.009333,13,12.541667,29,0.6125,
New York,New York,3/1/2003,37.625,48,0.009333,13,12.541667,29,0.616667,8
New York,New York,3/1/2003,37.625,48,0.009333,13,12.5125,,0.6125,
New York,New York,3/1/2003,37.625,48,0.009333,13,12.5125,,0.616667,8
New York,New York,3/2/2003,35.916667,42,0.011167,23,7.875,19,0.629167,
New York,New York,3/2/2003,35.916667,42,0.011167,23,7.875,19,0.6625,9
New York,New York,3/2/2003,35.916667,42,0.011167,23,7.8375,,0.629167,
New York,New York,3/2/2003,35.916667,42,0.011167,23,7.8375,,0.6625,9
New York,New York,3/3/2003,23.208333,38,0.021042,26,6.125,17,0.445833,
New York,New York,3/3/2003,23.208333,38,0.021042,26,6.125,17,0.45,7
New York,New York,3/3/2003,23.208333,38,0.021042,26,6.1,,0.445833,
New York,New York,3/3/2003,23.208333,38,0.021042,26,6.1,,0.45,7
New York,New York,3/4/2003,36.458333,47,0.013333,24,10.5,44,0.6375,
New York,New York,3/4/2003,36.458333,47,0.013333,24,10.5,44,0.616667,9
New York,New York,3/4/2003,36.458333,47,0.013333,24,10.4625,,0.6375,
New York,New York,3/4/2003,36.458333,47,0.013333,24,10.4625,,0.616667,9
New York,New York,3/5/2003,51.208333,66,0.005917,8,15.666667,46,1.1375,
New York,New York,3/5/2003,51.208333,66,0.005917,8,15.666667,46,1.125,19
New York,New York,3/5/2003,51.208333,66,0.005917,8,15.625,,1.1375,
New York,New York,3/5/2003,51.208333,66,0.005917,8,15.625,,1.125,19
New York,New York,3/6/2003,26.416667,34,0.018917,18,7.541667,17,0.570833,
New York,New York,3/6/2003,26.416667,34,0.018917,18,7.541667,17,0.625,9
New York,New York,3/6/2003,26.416667,34,0.018917,18,7.5125,,0.570833,
New York,New York,3/6/2003,26.416667,34,0.018917,18,7.5125,,0.625,9
New York,New York,3/7/2003,31.125,47,0.017167,24,7.5,20,0.579167,
New York,New York,3/7/2003,31.125,47,0.017167,24,7.5,20,0.55,8
New York,New York,3/7/2003,31.125,47,0.017167,24,7.45,,0.579167,
New York,New York,3/7/2003,31.125,47,0.017167,24,7.45,,0.55,8
New York,New York,3/8/2003,39.583333,51,0.017357,21,18.772727,55,1.245455,
New York,New York,3/8/2003,39.583333,51,0.017357,21,18.772727,55,1.345833,30
New York,New York,3/8/2003,39.583333,51,0.017357,21,18.685714,,1.245455,
New York,New York,3/8/2003,39.583333,51,0.017357,21,18.685714,,1.345833,30
New York,New York,3/9/2003,22.125,42,0.026625,28,8.333333,27,0.604167,
New York,New York,3/9/2003,22.125,42,0.026625,28,8.333333,27,0.620833,9
New York,New York,3/9/2003,22.125,42,0.026625,28,8.3,,0.604167,
New York,New York,3/9/2003,22.125,42,0.026625,28,8.3,,0.620833,9
New York,New York,3/10/2003,25.666667,46,0.021208,28,7.25,21,0.554167,
New York,New York,3/10/2003,25.666667,46,0.021208,28,7.25,21,0.5375,7
New York,New York,3/10/2003,25.666667,46,0.021208,28,7.2125,,0.554167,
New York,New York,3/10/2003,25.666667,46,0.021208,28,7.2125,,0.5375,7
New York,New York,3/11/2003,36.708333,44,0.012833,19,15.625,41,0.691667,
New York,New York,3/11/2003,36.708333,44,0.012833,19,15.625,41,0.675,9
New York,New York,3/11/2003,36.708333,44,0.012833,19,15.6,,0.691667,
New York,New York,3/11/2003,36.708333,44,0.012833,19,15.6,,0.675,9
New York,New York,3/12/2003,42.541667,52,0.006792,8,21.958333,52,1.245833,
New York,New York,3/12/2003,42.541667,52,0.006792,8,21.958333,52,1.0375,23
New York,New York,3/12/2003,42.541667,52,0.006792,8,21.9375,,1.245833,
New York,New York,3/12/2003,42.541667,52,0.006792,8,21.9375,,1.0375,23
New York,New York,3/13/2003,33.958333,43,0.015833,25,14.458333,37,0.8375,
New York,New York,3/13/2003,33.958333,43,0.015833,25,14.458333,37,1.070833,23
New York,New York,3/13/2003,33.958333,43,0.015833,25,14.425,,0.8375,
New York,New York,3/13/2003,33.958333,43,0.015833,25,14.425,,1.070833,23
New York,New York,3/14/2003,26.416667,44,0.013125,25,6.666667,17,0.545455,
New York,New York,3/14/2003,26.416667,44,0.013125,25,6.666667,17,0.566667,9
New York,New York,3/14/2003,26.416667,44,0.013125,25,6.6375,,0.545455,
New York,New York,3/14/2003,26.416667,44,0.013125,25,6.6375,,0.566667,9
New York,New York,3/15/2003,34.47619,50,0.008714,20,9.176471,27,0.5375,
New York,New York,3/15/2003,34.47619,50,0.008714,20,9.176471,27,0.479167,9
New York,New York,3/15/2003,34.47619,50,0.008714,20,9.52,,0.5375,
New York,New York,3/15/2003,34.47619,50,0.008714,20,9.52,,0.479167,9
New York,New York,3/16/2003,40.777778,49,0.011625,23,13.291667,44,0.708333,
New York,New York,3/16/2003,40.777778,49,0.011625,23,13.291667,44,0.745833,11
New York,New York,3/16/2003,40.777778,49,0.011625,23,13.25,,0.708333,
New York,New York,3/16/2003,40.777778,49,0.011625,23,13.25,,0.745833,11
New York,New York,3/17/2003,47.666667,67,0.004833,8,11.041667,29,1.029167,
New York,New York,3/17/2003,47.666667,67,0.004833,8,11.041667,29,0.933333,16
New York,New York,3/17/2003,47.666667,67,0.004833,8,11.0125,,1.029167,
New York,New York,3/17/2003,47.666667,67,0.004833,8,11.0125,,0.933333,16
New York,New York,3/18/2003,42.208333,57,0.021792,37,7.833333,24,0.791667,
New York,New York,3/18/2003,42.208333,57,0.021792,37,7.833333,24,0.904167,18
New York,New York,3/18/2003,42.208333,57,0.021792,37,7.8,,0.791667,
New York,New York,3/18/2003,42.208333,57,0.021792,37,7.8,,0.904167,18
New York,New York,3/19/2003,18.416667,26,0.031,31,5.25,13,0.4625,
New York,New York,3/19/2003,18.416667,26,0.031,31,5.25,13,0.520833,9
New York,New York,3/19/2003,18.416667,26,0.031,31,5.2125,,0.4625,
New York,New York,3/19/2003,18.416667,26,0.031,31,5.2125,,0.520833,9
New York,New York,3/20/2003,23.375,39,0.025857,29,3.545455,9,0.529167,
New York,New York,3/20/2003,23.375,39,0.025857,29,3.545455,9,0.525,8
New York,New York,3/20/2003,23.375,39,0.025857,29,3.516667,,0.529167,
New York,New York,3/20/2003,23.375,39,0.025857,29,3.516667,,0.525,8
New York,New York,3/21/2003,33.958333,44,0.0055,16,7.291667,20,0.829167,
New York,New York,3/21/2003,33.958333,44,0.0055,16,7.291667,20,0.766667,14
New York,New York,3/21/2003,33.958333,44,0.0055,16,7.2625,,0.829167,
New York,New York,3/21/2003,33.958333,44,0.0055,16,7.2625,,0.766667,14
New York,New York,3/22/2003,22.833333,34,0.027292,35,7.166667,24,0.454167,
New York,New York,3/22/2003,22.833333,34,0.027292,35,7.166667,24,0.5625,11
New York,New York,3/22/2003,22.833333,34,0.027292,35,7.1375,,0.454167,
New York,New York,3/22/2003,22.833333,34,0.027292,35,7.1375,,0.5625,11
New York,New York,3/23/2003,22.684211,57,0.026167,36,5,19,0.457895,
New York,New York,3/23/2003,22.684211,57,0.026167,36,5,19,0.39375,7
New York,New York,3/23/2003,22.684211,57,0.026167,36,4.975,,0.457895,
New York,New York,3/23/2003,22.684211,57,0.026167,36,4.975,,0.39375,7
New York,New York,3/24/2003,33,46,0.014042,23,6.916667,19,0.566667,
New York,New York,3/24/2003,33,46,0.014042,23,6.916667,19,0.575,8
New York,New York,3/24/2003,33,46,0.014042,23,6.8875,,0.566667,
New York,New York,3/24/2003,33,46,0.014042,23,6.8875,,0.575,8
New York,New York,3/25/2003,31.583333,47,0.023208,32,7.833333,24,0.608333,
New York,New York,3/25/2003,31.583333,47,0.023208,32,7.833333,24,0.641667,9
New York,New York,3/25/2003,31.583333,47,0.023208,32,7.7875,,0.608333,
New York,New York,3/25/2003,31.583333,47,0.023208,32,7.7875,,0.641667,9
New York,New York,3/26/2003,35.458333,52,0.018,22,7.190476,17,0.633333,
New York,New York,3/26/2003,35.458333,52,0.018,22,7.190476,17,0.641667,8
New York,New York,3/26/2003,35.458333,52,0.018,22,7.133333,,0.633333,
New York,New York,3/26/2003,35.458333,52,0.018,22,7.133333,,0.641667,8
New York,New York,3/27/2003,36.208333,50,0.015,23,7.291667,23,0.633333,
New York,New York,3/27/2003,36.208333,50,0.015,23,7.291667,23,0.579167,9
New York,New York,3/27/2003,36.208333,50,0.015,23,7.2625,,0.633333,
New York,New York,3/27/2003,36.208333,50,0.015,23,7.2625,,0.579167,9
New York,New York,3/28/2003,33,50,0.031167,39,7.375,31,1.166667,
New York,New York,3/28/2003,33,50,0.031167,39,7.375,31,1.241667,26
New York,New York,3/28/2003,33,50,0.031167,39,7.35,,1.166667,
New York,New York,3/28/2003,33,50,0.031167,39,7.35,,1.241667,26
New York,New York,3/29/2003,19,35,0.027333,31,3.291667,9,0.495833,
New York,New York,3/29/2003,19,35,0.027333,31,3.291667,9,0.4875,7
New York,New York,3/29/2003,19,35,0.027333,31,3.275,,0.495833,
New York,New York,3/29/2003,19,35,0.027333,31,3.275,,0.4875,7
New York,New York,3/30/2003,18.5,31,0.021167,20,4.291667,10,0.508333,
New York,New York,3/30/2003,18.5,31,0.021167,20,4.291667,10,0.520833,7
New York,New York,3/30/2003,18.5,31,0.021167,20,4.25,,0.508333,
New York,New York,3/30/2003,18.5,31,0.021167,20,4.25,,0.520833,7
New York,New York,3/31/2003,20,43,0.029083,31,4.833333,14,0.483333,
New York,New York,3/31/2003,20,43,0.029083,31,4.833333,14,0.4875,7
New York,New York,3/31/2003,20,43,0.029083,31,4.8,,0.483333,
New York,New York,3/31/2003,20,43,0.029083,31,4.8,,0.4875,7
New York,New York,4/1/2003,30.583333,42,0.013,25,6.75,19,0.658333,
New York,New York,4/1/2003,30.583333,42,0.013,25,6.75,19,0.6125,10
New York,New York,4/1/2003,30.583333,42,0.013,25,6.7,,0.658333,
New York,New York,4/1/2003,30.583333,42,0.013,25,6.7,,0.6125,10
New York,New York,4/2/2003,31.521739,37,0.016792,27,9.380952,26,0.752174,
New York,New York,4/2/2003,31.521739,37,0.016792,27,9.380952,26,0.8,10
New York,New York,4/2/2003,31.521739,37,0.016792,27,9.466667,,0.752174,
New York,New York,4/2/2003,31.521739,37,0.016792,27,9.466667,,0.8,10
New York,New York,4/3/2003,20.7,33,0.029824,28,7.166667,31,0.566667,
New York,New York,4/3/2003,20.7,33,0.029824,28,7.166667,31,0.570833,8
New York,New York,4/3/2003,20.7,33,0.029824,28,7.1375,,0.566667,
New York,New York,4/3/2003,20.7,33,0.029824,28,7.1375,,0.570833,8
New York,New York,4/4/2003,22.458333,33,0.019625,24,2.875,6,0.484211,
New York,New York,4/4/2003,22.458333,33,0.019625,24,2.875,6,0.525,7
New York,New York,4/4/2003,22.458333,33,0.019625,24,2.8625,,0.484211,
New York,New York,4/4/2003,22.458333,33,0.019625,24,2.8625,,0.525,7
New York,New York,4/5/2003,25.833333,42,0.018583,23,4.875,23,0.475,
New York,New York,4/5/2003,25.833333,42,0.018583,23,4.875,23,0.404167,8
New York,New York,4/5/2003,25.833333,42,0.018583,23,4.85,,0.475,
New York,New York,4/5/2003,25.833333,42,0.018583,23,4.85,,0.404167,8
New York,New York,4/6/2003,14.875,32,0.033292,33,4.583333,13,0.266667,
New York,New York,4/6/2003,14.875,32,0.033292,33,4.583333,13,0.3625,8
New York,New York,4/6/2003,14.875,32,0.033292,33,4.5625,,0.266667,
New York,New York,4/6/2003,14.875,32,0.033292,33,4.5625,,0.3625,8
New York,New York,4/7/2003,21.086957,34,0.027208,31,4.565217,19,0.369565,
New York,New York,4/7/2003,21.086957,34,0.027208,31,4.565217,19,0.3625,6
New York,New York,4/7/2003,21.086957,34,0.027208,31,4.685714,,0.369565,
New York,New York,4/7/2003,21.086957,34,0.027208,31,4.685714,,0.3625,6
New York,New York,4/8/2003,23,32,0.02675,30,3.380952,10,0.416667,
New York,New York,4/8/2003,23,32,0.02675,30,3.380952,10,0.408333,7
New York,New York,4/8/2003,23,32,0.02675,30,3.3,,0.416667,
New York,New York,4/8/2003,23,32,0.02675,30,3.3,,0.408333,7
New York,New York,4/9/2003,20.875,26,0.024923,23,3.25,9,0.391667,
New York,New York,4/9/2003,20.875,26,0.024923,23,3.25,9,0.4125,6
New York,New York,4/9/2003,20.875,26,0.024923,23,3.2375,,0.391667,
New York,New York,4/9/2003,20.875,26,0.024923,23,3.2375,,0.4125,6
New York,New York,4/10/2003,23.625,43,0.028917,31,4.291667,11,0.358333,
New York,New York,4/10/2003,23.625,43,0.028917,31,4.291667,11,0.358333,6
New York,New York,4/10/2003,23.625,43,0.028917,31,4.2625,,0.358333,
New York,New York,4/10/2003,23.625,43,0.028917,31,4.2625,,0.358333,6
New York,New York,4/11/2003,21.416667,26,0.024,28,3.761905,16,0.365217,
New York,New York,4/11/2003,21.416667,26,0.024,28,3.761905,16,0.370833,5
New York,New York,4/11/2003,21.416667,26,0.024,28,3.742857,,0.365217,
New York,New York,4/11/2003,21.416667,26,0.024,28,3.742857,,0.370833,5
New York,New York,4/12/2003,24.875,36,0.030875,35,3,9,0.329167,
New York,New York,4/12/2003,24.875,36,0.030875,35,3,9,0.366667,6
New York,New York,4/12/2003,24.875,36,0.030875,35,2.975,,0.329167,
New York,New York,4/12/2003,24.875,36,0.030875,35,2.975,,0.366667,6
New York,New York,4/13/2003,22.458333,55,0.026,38,4.041667,20,0.379167,
New York,New York,4/13/2003,22.458333,55,0.026,38,4.041667,20,0.316667,7
New York,New York,4/13/2003,22.458333,55,0.026,38,4.0125,,0.379167,
New York,New York,4/13/2003,22.458333,55,0.026,38,4.0125,,0.316667,7
New York,New York,4/14/2003,32.208333,47,0.0288,35,5.291667,21,0.420833,
New York,New York,4/14/2003,32.208333,47,0.0288,35,5.291667,21,0.458333,7
New York,New York,4/14/2003,32.208333,47,0.0288,35,5.2625,,0.420833,
New York,New York,4/14/2003,32.208333,47,0.0288,35,5.2625,,0.458333,7
New York,New York,4/15/2003,40.25,57,0.024,25,6.863636,17,0.536364,
New York,New York,4/15/2003,40.25,57,0.024,25,6.863636,17,0.525,7
New York,New York,4/15/2003,40.25,57,0.024,25,6.842857,,0.536364,
New York,New York,4/15/2003,40.25,57,0.024,25,6.842857,,0.525,7
New York,New York,4/16/2003,26.541667,52,0.045708,87,6.625,20,0.375,
New York,New York,4/16/2003,26.541667,52,0.045708,87,6.625,20,0.420833,7
New York,New York,4/16/2003,26.541667,52,0.045708,87,6.6,,0.375,
New York,New York,4/16/2003,26.541667,52,0.045708,87,6.6,,0.420833,7
New York,New York,4/17/2003,14.904762,19,0.033167,31,2.823529,11,0.27,
New York,New York,4/17/2003,14.904762,19,0.033167,31,2.823529,11,0.276471,3
New York,New York,4/17/2003,14.904762,19,0.033167,31,2.52,,0.27,
New York,New York,4/17/2003,14.904762,19,0.033167,31,2.52,,0.276471,3
New York,New York,4/18/2003,20.083333,33,0.027583,28,4.958333,29,0.333333,
New York,New York,4/18/2003,20.083333,33,0.027583,28,4.958333,29,0.325,5
New York,New York,4/18/2003,20.083333,33,0.027583,28,4.925,,0.333333,
New York,New York,4/18/2003,20.083333,33,0.027583,28,4.925,,0.325,5
New York,New York,4/19/2003,18.916667,46,0.027292,39,4.166667,13,0.275,
New York,New York,4/19/2003,18.916667,46,0.027292,39,4.166667,13,0.2625,3
New York,New York,4/19/2003,18.916667,46,0.027292,39,4.1375,,0.275,
New York,New York,4/19/2003,18.916667,46,0.027292,39,4.1375,,0.2625,3
New York,New York,4/20/2003,21.208333,44,0.032542,37,4,9,0.2375,
New York,New York,4/20/2003,21.208333,44,0.032542,37,4,9,0.270833,6
New York,New York,4/20/2003,21.208333,44,0.032542,37,3.975,,0.2375,
New York,New York,4/20/2003,21.208333,44,0.032542,37,3.975,,0.270833,6
New York,New York,4/21/2003,25.666667,44,0.023958,31,3.333333,14,0.275,
New York,New York,4/21/2003,25.666667,44,0.023958,31,3.333333,14,0.275,5
New York,New York,4/21/2003,25.666667,44,0.023958,31,3.3,,0.275,
New York,New York,4/21/2003,25.666667,44,0.023958,31,3.3,,0.275,5
New York,New York,4/22/2003,24.125,42,0.015792,23,2.541667,10,0.420833,
New York,New York,4/22/2003,24.125,42,0.015792,23,2.541667,10,0.366667,7
New York,New York,4/22/2003,24.125,42,0.015792,23,2.5125,,0.420833,
New York,New York,4/22/2003,24.125,42,0.015792,23,2.5125,,0.366667,7
New York,New York,4/23/2003,15.625,20,0.022,24,2.25,6,0.3,
New York,New York,4/23/2003,15.625,20,0.022,24,2.25,6,0.35,7
New York,New York,4/23/2003,15.625,20,0.022,24,2.225,,0.3,
New York,New York,4/23/2003,15.625,20,0.022,24,2.225,,0.35,7
New York,New York,4/24/2003,20,44,0.029917,37,2.545455,9,0.318182,
New York,New York,4/24/2003,20,44,0.029917,37,2.545455,9,0.304167,5
New York,New York,4/24/2003,20,44,0.029917,37,2.6,,0.318182,
New York,New York,4/24/2003,20,44,0.029917,37,2.6,,0.304167,5
New York,New York,4/25/2003,29.125,56,0.042938,42,6.291667,37,0.441667,
New York,New York,4/25/2003,29.125,56,0.042938,42,6.291667,37,0.454167,8
New York,New York,4/25/2003,29.125,56,0.042938,42,6.2625,,0.441667,
New York,New York,4/25/2003,29.125,56,0.042938,42,6.2625,,0.454167,8
New York,New York,4/26/2003,16.125,44,0.035167,40,1.291667,6,0.366667,
New York,New York,4/26/2003,16.125,44,0.035167,40,1.291667,6,0.3625,6
New York,New York,4/26/2003,16.125,44,0.035167,40,1.2625,,0.366667,
New York,New York,4/26/2003,16.125,44,0.035167,40,1.2625,,0.3625,6
New York,New York,4/27/2003,28.416667,65,0.022708,40,4,13,0.616667,
New York,New York,4/27/2003,28.416667,65,0.022708,40,4,13,0.5125,13
New York,New York,4/27/2003,28.416667,65,0.022708,40,3.975,,0.616667,
New York,New York,4/27/2003,28.416667,65,0.022708,40,3.975,,0.5125,13
New York,New York,4/28/2003,46.5,74,0.027458,41,7.583333,30,0.933333,
New York,New York,4/28/2003,46.5,74,0.027458,41,7.583333,30,1.041667,18
New York,New York,4/28/2003,46.5,74,0.027458,41,7.55,,0.933333,
New York,New York,4/28/2003,46.5,74,0.027458,41,7.55,,1.041667,18
New York,New York,4/29/2003,45.625,79,0.020792,24,11.541667,64,0.6125,
New York,New York,4/29/2003,45.625,79,0.020792,24,11.541667,64,0.65,10
New York,New York,4/29/2003,45.625,79,0.020792,24,11.5125,,0.6125,
New York,New York,4/29/2003,45.625,79,0.020792,24,11.5125,,0.65,10
New York,New York,4/30/2003,20.166667,32,0.029292,34,2.291667,6,0.366667,
New York,New York,4/30/2003,20.166667,32,0.029292,34,2.291667,6,0.375,6
New York,New York,4/30/2003,20.166667,32,0.029292,34,2.275,,0.366667,
New York,New York,4/30/2003,20.166667,32,0.029292,34,2.275,,0.375,6
New York,New York,5/1/2003,26.043478,40,0.0245,32,2.190476,4,0.513636,
New York,New York,5/1/2003,26.043478,40,0.0245,32,2.190476,4,0.520833,7
New York,New York,5/1/2003,26.043478,40,0.0245,32,2.016667,,0.513636,
New York,New York,5/1/2003,26.043478,40,0.0245,32,2.016667,,0.520833,7
New York,New York,5/2/2003,24.538462,33,0.020125,24,2.166667,6,0.495833,
New York,New York,5/2/2003,24.538462,33,0.020125,24,2.166667,6,0.525,7
New York,New York,5/2/2003,24.538462,33,0.020125,24,2.1375,,0.495833,
New York,New York,5/2/2003,24.538462,33,0.020125,24,2.1375,,0.525,7
New York,New York,5/3/2003,14.375,39,0.030708,36,1.875,10,0.316667,
New York,New York,5/3/2003,14.375,39,0.030708,36,1.875,10,0.325,5
New York,New York,5/3/2003,14.375,39,0.030708,36,1.8375,,0.316667,
New York,New York,5/3/2003,14.375,39,0.030708,36,1.8375,,0.325,5
New York,New York,5/4/2003,30.458333,53,0.016917,30,4,14,0.479167,
New York,New York,5/4/2003,30.458333,53,0.016917,30,4,14,0.445833,7
New York,New York,5/4/2003,30.458333,53,0.016917,30,3.9875,,0.479167,
New York,New York,5/4/2003,30.458333,53,0.016917,30,3.9875,,0.445833,7
New York,New York,5/5/2003,31.625,48,0.023375,31,5.75,26,0.533333,
New York,New York,5/5/2003,31.625,48,0.023375,31,5.75,26,0.575,10
New York,New York,5/5/2003,31.625,48,0.023375,31,5.725,,0.533333,
New York,New York,5/5/2003,31.625,48,0.023375,31,5.725,,0.575,10
New York,New York,5/6/2003,29.473684,55,0.014,28,2.291667,11,0.604167,
New York,New York,5/6/2003,29.473684,55,0.014,28,2.291667,11,0.504167,11
New York,New York,5/6/2003,29.473684,55,0.014,28,2.2875,,0.604167,
New York,New York,5/6/2003,29.473684,55,0.014,28,2.2875,,0.504167,11
New York,New York,5/7/2003,38.166667,49,0.020417,27,6.958333,23,0.745833,
New York,New York,5/7/2003,38.166667,49,0.020417,27,6.958333,23,0.8375,11
New York,New York,5/7/2003,38.166667,49,0.020417,27,6.9125,,0.745833,
New York,New York,5/7/2003,38.166667,49,0.020417,27,6.9125,,0.8375,11
New York,New York,5/8/2003,23.125,33,0.015042,20,2.6,9,0.517391,
New York,New York,5/8/2003,23.125,33,0.015042,20,2.6,9,0.525,7
New York,New York,5/8/2003,23.125,33,0.015042,20,2.433333,,0.517391,
New York,New York,5/8/2003,23.125,33,0.015042,20,2.433333,,0.525,7
New York,New York,5/9/2003,33.125,44,0.004167,11,7,10,0.829167,
New York,New York,5/9/2003,33.125,44,0.004167,11,7,10,0.729167,14
New York,New York,5/10/2003,35.625,49,0.00675,13,3.958333,13,0.845833,
New York,New York,5/10/2003,35.625,49,0.00675,13,3.958333,13,0.8875,14
New York,New York,5/10/2003,35.625,49,0.00675,13,3.925,,0.845833,
New York,New York,5/10/2003,35.625,49,0.00675,13,3.925,,0.8875,14
New York,New York,5/11/2003,20.958333,37,0.02425,33,2.416667,10,0.729167,
New York,New York,5/11/2003,20.958333,37,0.02425,33,2.416667,10,0.833333,14
New York,New York,5/11/2003,20.958333,37,0.02425,33,2.4,,0.729167,
New York,New York,5/11/2003,20.958333,37,0.02425,33,2.4,,0.833333,14
New York,New York,5/12/2003,23.916667,37,0.015,17,2.545455,6,0.495455,
New York,New York,5/12/2003,23.916667,37,0.015,17,2.545455,6,0.508333,8
New York,New York,5/12/2003,23.916667,37,0.015,17,2.428571,,0.495455,
New York,New York,5/12/2003,23.916667,37,0.015,17,2.428571,,0.508333,8
New York,New York,5/13/2003,17,24,0.015542,16,2.791667,10,0.354167,
New York,New York,5/13/2003,17,24,0.015542,16,2.791667,10,0.375,5
New York,New York,5/13/2003,17,24,0.015542,16,2.7625,,0.354167,
New York,New York,5/13/2003,17,24,0.015542,16,2.7625,,0.375,5
New York,New York,5/14/2003,20.875,36,0.013292,19,2.041667,7,0.395833,
New York,New York,5/14/2003,20.875,36,0.013292,19,2.041667,7,0.370833,6
New York,New York,5/14/2003,20.875,36,0.013292,19,2.025,,0.395833,
New York,New York,5/14/2003,20.875,36,0.013292,19,2.025,,0.370833,6
New York,New York,5/15/2003,24.5,36,0.0255,35,3.25,21,0.541667,
New York,New York,5/15/2003,24.5,36,0.0255,35,3.25,21,0.545833,7
New York,New York,5/15/2003,24.5,36,0.0255,35,3.225,,0.541667,
New York,New York,5/15/2003,24.5,36,0.0255,35,3.225,,0.545833,7
New York,New York,5/16/2003,17,21,0.023292,24,1.25,6,0.3875,
New York,New York,5/16/2003,17,21,0.023292,24,1.25,6,0.408333,6
New York,New York,5/16/2003,17,21,0.023292,24,1.2375,,0.3875,
New York,New York,5/16/2003,17,21,0.023292,24,1.2375,,0.408333,6
New York,New York,5/17/2003,15.208333,26,0.022,27,1.75,6,0.3875,
New York,New York,5/17/2003,15.208333,26,0.022,27,1.75,6,0.370833,6
New York,New York,5/17/2003,15.208333,26,0.022,27,1.7125,,0.3875,
New York,New York,5/17/2003,15.208333,26,0.022,27,1.7125,,0.370833,6
New York,New York,5/18/2003,25.833333,43,0.025167,39,3.083333,7,0.5625,
New York,New York,5/18/2003,25.833333,43,0.025167,39,3.083333,7,0.5625,9
New York,New York,5/18/2003,25.833333,43,0.025167,39,3.0375,,0.5625,
New York,New York,5/18/2003,25.833333,43,0.025167,39,3.0375,,0.5625,9
New York,New York,5/19/2003,39.5,56,0.015167,29,5.571429,16,0.954167,
New York,New York,5/19/2003,39.5,56,0.015167,29,5.571429,16,0.779167,15
New York,New York,5/19/2003,39.5,56,0.015167,29,5.557143,,0.954167,
New York,New York,5/19/2003,39.5,56,0.015167,29,5.557143,,0.779167,15
New York,New York,5/20/2003,43.833333,71,0.018583,33,6.041667,33,1.2375,
New York,New York,5/20/2003,43.833333,71,0.018583,33,6.041667,33,1.416667,30
New York,New York,5/20/2003,43.833333,71,0.018583,33,6,,1.2375,
New York,New York,5/20/2003,43.833333,71,0.018583,33,6,,1.416667,30
New York,New York,5/21/2003,36.583333,46,0.00275,5,2.625,11,0.770833,
New York,New York,5/21/2003,36.583333,46,0.00275,5,2.625,11,0.775,13
New York,New York,5/21/2003,36.583333,46,0.00275,5,2.5875,,0.770833,
New York,New York,5/21/2003,36.583333,46,0.00275,5,2.5875,,0.775,13
New York,New York,5/22/2003,16.458333,19,0.009792,14,2.208333,10,0.5125,
New York,New York,5/22/2003,16.458333,19,0.009792,14,2.208333,10,0.554167,8
New York,New York,5/22/2003,16.458333,19,0.009792,14,2.1875,,0.5125,
New York,New York,5/22/2003,16.458333,19,0.009792,14,2.1875,,0.554167,8
New York,New York,5/23/2003,19.117647,25,0.009917,12,2.5,13,0.514286,
